30004337,"2018-02-19 05:10",2,0,0,0
30002665,"2018-02-19 05:10",13,0,0,94
30001254,"2018-02-19 05:10",43,0,0,0
30001111,"2018-02-19 05:10",3,0,0,577
30000650,"2018-02-19 05:10",4,0,0,80
30003269,"2018-02-19 05:10",39,0,0,0
30003126,"2018-02-19 05:10",10,0,0,0
30004194,"2018-02-19 05:10",18,0,0,1
30005141,"2018-02-19 05:10",2,0,0,0
30002522,"2018-02-19 05:10",10,0,0,63
30004494,"2018-02-19 05:10",7,0,0,0
30004394,"2018-02-19 05:10",1,0,0,24
30002722,"2018-02-19 05:10",25,0,0,176
30001297,"2018-02-19 05:10",5,0,0,0
30001397,"2018-02-19 05:10",23,3,1,304
30004151,"2018-02-19 05:10",1,0,0,0
30003501,"2018-02-19 05:10",59,0,0,151
30000275,"2018-02-19 05:10",15,0,0,17
30001154,"2018-02-19 05:10",42,0,0,0
30004380,"2018-02-19 05:10",16,1,0,77
30004712,"2018-02-19 05:10",104,0,0,170
30004119,"2018-02-19 05:10",12,0,0,0
30003787,"2018-02-19 05:10",101,1,1,13
30002622,"2018-02-19 05:10",6,0,1,160
30004305,"2018-02-19 05:10",2,0,0,0
30001772,"2018-02-19 05:10",9,0,0,49
30004637,"2018-02-19 05:10",319,0,1,0
30002104,"2018-02-19 05:10",7,0,0,0
30001411,"2018-02-19 05:10",89,0,0,469
30004998,"2018-02-19 05:10",25,1,0,0
30002004,"2018-02-19 05:10",85,0,0,0
30004898,"2018-02-19 05:10",2,0,0,0
30004019,"2018-02-19 05:10",26,0,0,44
30002390,"2018-02-19 05:10",165,0,0,15
30002883,"2018-02-19 05:10",1,0,0,0
30000968,"2018-02-19 05:10",4,0,0,0
30002983,"2018-02-19 05:10",2,0,0,0
30000893,"2018-02-19 05:10",8,0,0,119
30003401,"2018-02-19 05:10",3,0,0,35
30004480,"2018-02-19 05:10",1,0,0,0
30002808,"2018-02-19 05:10",11,1,0,98
30004812,"2018-02-19 05:10",48,1,0,0
30003140,"2018-02-19 05:10",22,0,0,12
30002204,"2018-02-19 05:10",6,0,0,42
30001872,"2018-02-19 05:10",8,0,0,0
30001079,"2018-02-19 05:10",15,0,0,0
30002751,"2018-02-19 05:10",148,1,0,258
30001672,"2018-02-19 05:10",240,1,0,266
30000736,"2018-02-19 05:10",3,0,0,0
30003687,"2018-02-19 05:10",52,0,0,26
30000043,"2018-02-19 05:10",3,0,0,0
30000143,"2018-02-19 05:10",455,8,8,351
30000979,"2018-02-19 05:10",33,0,0,0
30001829,"2018-02-19 05:10",1,0,0,0
30002090,"2018-02-19 05:10",17,0,0,0
30005316,"2018-02-19 05:10",164,0,0,68
30003962,"2018-02-19 05:10",4,0,0,0
30003701,"2018-02-19 05:10",36,0,1,795
30000100,"2018-02-19 05:10",4,0,0,0
30003444,"2018-02-19 05:10",9,0,0,0
30003776,"2018-02-19 05:10",4,0,0,0
30001686,"2018-02-19 05:10",7,0,0,57
30003919,"2018-02-19 05:10",72,0,0,0
30004062,"2018-02-19 05:10",16,2,1,198
30001904,"2018-02-19 05:10",2,0,0,0
30002047,"2018-02-19 05:10",10,0,0,69
30000475,"2018-02-19 05:10",8,0,0,0
30003819,"2018-02-19 05:10",23,0,0,62
30001729,"2018-02-19 05:10",38,0,0,76
30002333,"2018-02-19 05:10",2,0,0,0
30001586,"2018-02-19 05:10",5,0,0,45
30000175,"2018-02-19 05:10",17,3,0,260
30000318,"2018-02-19 05:10",22,0,0,26
30003601,"2018-02-19 05:10",5,0,0,57
30005273,"2018-02-19 05:10",21,0,0,57
30003458,"2018-02-19 05:10",5,0,0,132
30004205,"2018-02-19 05:10",10,0,0,0
30000518,"2018-02-19 05:10",1,0,0,0
30002190,"2018-02-19 05:10",46,0,0,134
30005087,"2018-02-19 05:10",12,0,0,0
30005330,"2018-02-19 05:10",55,0,0,165
30003558,"2018-02-19 05:10",6,0,0,0
30005230,"2018-02-19 05:10",70,0,0,160
30000461,"2018-02-19 05:10",16,0,0,61
30003215,"2018-02-19 05:10",24,0,0,0
30000561,"2018-02-19 05:10",12,0,0,177
30002233,"2018-02-19 05:10",3,0,0,38
30001011,"2018-02-19 05:10",32,0,0,0
30001272,"2018-02-19 05:10",93,0,0,5
30005162,"2018-02-19 05:10",2,0,0,101
30003951,"2018-02-19 05:10",5,0,0,0
30003619,"2018-02-19 05:10",5,0,0,0
30004830,"2018-02-19 05:10",13,0,0,28
30000725,"2018-02-19 05:10",2,0,0,0
30002815,"2018-02-19 05:10",167,0,0,264
30005116,"2018-02-19 05:10",1,0,0,69
30003333,"2018-02-19 05:10",20,0,0,4
30003001,"2018-02-19 05:10",17,0,0,46
30000107,"2018-02-19 05:10",29,0,0,17
30003101,"2018-02-19 05:10",2,0,0,0
30000207,"2018-02-19 05:10",12,0,0,0
30001086,"2018-02-19 05:10",3,0,0,0
30002740,"2018-02-19 05:10",26,0,0,119
30004137,"2018-02-19 05:10",3,0,0,2
30004312,"2018-02-19 05:10",14,0,0,589
30002222,"2018-02-19 05:10",10,0,0,7
30003719,"2018-02-19 05:10",9,0,0,6
30004237,"2018-02-19 05:10",3,0,0,6
30001704,"2018-02-19 05:10",4,0,0,3
30002122,"2018-02-19 05:10",11,0,0,0
30000293,"2018-02-19 05:10",1,0,0,0
30000625,"2018-02-19 05:10",36,0,0,0
30005216,"2018-02-19 05:10",70,0,0,260
30000493,"2018-02-19 05:10",13,0,0,0
30003433,"2018-02-19 05:10",39,0,0,64
30003533,"2018-02-19 05:10",7,0,0,121
30021392,"2018-02-19 05:10",11,0,0,207
30002408,"2018-02-19 05:10",8,0,0,24
30004369,"2018-02-19 05:10",10,0,0,0
30004469,"2018-02-19 05:10",3,0,0,0
30005062,"2018-02-19 05:10",5,0,0,0
30002308,"2018-02-19 05:10",35,0,0,0
30045342,"2018-02-19 05:10",140,1,0,36
30004569,"2018-02-19 05:10",3,0,0,0
30004126,"2018-02-19 05:10",29,0,0,76
30001372,"2018-02-19 05:10",68,0,0,204
30000193,"2018-02-19 05:10",58,0,0,122
30000525,"2018-02-19 05:10",12,0,0,1050
30002683,"2018-02-19 05:10",9,0,0,172
30000668,"2018-02-19 05:10",14,0,0,0
30002826,"2018-02-19 05:10",14,0,0,0
30000811,"2018-02-19 05:10",1,0,0,0
30002065,"2018-02-19 05:10",10,1,0,113
30002397,"2018-02-19 05:10",23,0,0,33
30004698,"2018-02-19 05:10",2,0,0,20
30003751,"2018-02-19 05:10",24,0,1,0
30003937,"2018-02-19 05:10",11,0,0,0
30002022,"2018-02-19 05:10",45,0,0,0
30004412,"2018-02-19 05:10",7,0,0,0
30004037,"2018-02-19 05:10",15,0,0,0
30004555,"2018-02-19 05:10",42,0,0,0
30002640,"2018-02-19 05:10",374,4,4,147
30004655,"2018-02-19 05:10",18,0,0,61
30002540,"2018-02-19 05:10",23,1,0,13
30000450,"2018-02-19 05:10",48,0,1,0
30002926,"2018-02-19 05:10",48,2,2,550
30003851,"2018-02-19 05:10",36,0,0,4
30002440,"2018-02-19 05:10",63,0,0,0
30002179,"2018-02-19 05:10",7,0,0,0
30003994,"2018-02-19 05:10",15,0,0,84
30002783,"2018-02-19 05:10",105,0,0,266
30000307,"2018-02-19 05:10",10,0,0,0
30004798,"2018-02-19 05:10",22,0,0,0
30001979,"2018-02-19 05:10",11,0,0,65
30002583,"2018-02-19 05:10",62,0,0,0
30000854,"2018-02-19 05:10",26,0,0,0
30000711,"2018-02-19 05:10",1,0,0,0
30000754,"2018-02-19 05:10",1,0,0,0
30001054,"2018-02-19 05:10",3,0,0,0
30002726,"2018-02-19 05:10",12,0,0,0
30004051,"2018-02-19 05:10",40,0,0,0
30000954,"2018-02-19 05:10",1,0,0,0
30003708,"2018-02-19 05:10",9,0,0,0
30004355,"2018-02-19 05:10",1,0,0,0
30004687,"2018-02-19 05:10",15,0,0,21
30004094,"2018-02-19 05:10",42,0,0,209
30003762,"2018-02-19 05:10",5,0,0,0
30001129,"2018-02-19 05:10",1,0,0,0
30002079,"2018-02-19 05:10",5,0,0,0
30001747,"2018-02-19 05:10",2,0,0,0
30002265,"2018-02-19 05:10",1,0,0,21
30000250,"2018-02-19 05:10",33,0,0,0
30045331,"2018-02-19 05:10",16,1,0,23
30004873,"2018-02-19 05:10",37,1,0,287
30003576,"2018-02-19 05:10",40,0,0,157
30002365,"2018-02-19 05:10",10,0,0,16
30001386,"2018-02-19 05:10",103,0,0,71
30004973,"2018-02-19 05:10",115,0,0,113
30003476,"2018-02-19 05:10",12,0,0,111
30000868,"2018-02-19 05:10",3,0,0,48
30002958,"2018-02-19 05:10",46,0,0,21
30000150,"2018-02-19 05:10",29,0,0,198
